"","type","id","title","identifier","persistentUrl","protocol","authority","publisher","publicationDate","storageIdentifier","datasetType","dataverse_title","persistent_id"
"375","dataset",819699,NA,"SP3/IZLOUB","https://doi.org/10.5683/SP3/IZLOUB","doi","10.5683","Borealis","2024-09-24","s3://10.5683/SP3/IZLOUB","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Dairy Research Centre","doi:10.5683/SP3/IZLOUB"
"376","dataset",819703,NA,"SP3/HKNGFV","https://doi.org/10.5683/SP3/HKNGFV","doi","10.5683","Borealis","2024-09-24","s3://10.5683/SP3/HKNGFV","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Dairy Research Centre","doi:10.5683/SP3/HKNGFV"
"377","dataset",819796,NA,"SP3/QWMQIC","https://doi.org/10.5683/SP3/QWMQIC","doi","10.5683","Borealis","2024-09-24","s3://10.5683/SP3/QWMQIC","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Dairy Research Centre","doi:10.5683/SP3/QWMQIC"
"378","dataset",819800,NA,"SP3/GSMTR6","https://doi.org/10.5683/SP3/GSMTR6","doi","10.5683","Borealis","2024-09-24","s3://10.5683/SP3/GSMTR6","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Dairy Research Centre","doi:10.5683/SP3/GSMTR6"
"379","dataset",819812,NA,"SP3/WSGR3L","https://doi.org/10.5683/SP3/WSGR3L","doi","10.5683","Borealis","2024-09-24","s3://10.5683/SP3/WSGR3L","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Dairy Research Centre","doi:10.5683/SP3/WSGR3L"
"380","dataset",819847,NA,"SP3/BQU8ZD","https://doi.org/10.5683/SP3/BQU8ZD","doi","10.5683","Borealis","2024-09-25","s3://10.5683/SP3/BQU8ZD","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Dairy Research Centre","doi:10.5683/SP3/BQU8ZD"
"381","dataset",819851,NA,"SP3/B8Z0HF","https://doi.org/10.5683/SP3/B8Z0HF","doi","10.5683","Borealis","2024-09-25","s3://10.5683/SP3/B8Z0HF","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Dairy Research Centre","doi:10.5683/SP3/B8Z0HF"
"382","dataset",819857,NA,"SP3/WNBIHL","https://doi.org/10.5683/SP3/WNBIHL","doi","10.5683","Borealis","2024-09-25","s3://10.5683/SP3/WNBIHL","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Dairy Research Centre","doi:10.5683/SP3/WNBIHL"
"383","dataset",819861,NA,"SP3/WSJASO","https://doi.org/10.5683/SP3/WSJASO","doi","10.5683","Borealis","2024-09-25","s3://10.5683/SP3/WSJASO","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Dairy Research Centre","doi:10.5683/SP3/WSJASO"
"384","dataset",819865,NA,"SP3/HNEIZM","https://doi.org/10.5683/SP3/HNEIZM","doi","10.5683","Borealis","2024-09-25","s3://10.5683/SP3/HNEIZM","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Dairy Research Centre","doi:10.5683/SP3/HNEIZM"
"385","dataset",819869,NA,"SP3/FOHH5T","https://doi.org/10.5683/SP3/FOHH5T","doi","10.5683","Borealis","2024-09-25","s3://10.5683/SP3/FOHH5T","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Dairy Research Centre","doi:10.5683/SP3/FOHH5T"
